Order ID,Order Date,Customer ID,Category,Product,Quantity,Unit Price,Discount,Sales,Profit,Region,Payment Mode,Customer Segment,Profit Margin %
ORD1947,2025-08-23,CUST1220,Beauty,Shampoo,1,1686.34,0.05,1602.03,429.97,West,Credit Card,Home Office,0.2683907292622485
ORD1970,2025-08-24,CUST1172,Electronics,Headphones,4,9668.82,0.15,32874.0,4464.57,West,Credit Card,Corporate,0.1358085417046906
ORD1787,2025-08-24,CUST1176,Home & Kitchen,Bedsheet,4,4919.89,0.05,18695.57,2465.52,West,UPI,Consumer,0.1318772308092237
ORD1452,2025-08-25,CUST1209,Beauty,Shampoo,3,1230.92,0.15,3138.84,697.59,North,Wallet,Home Office,0.2222445234545246
ORD1239,2025-08-26,CUST1072,Home & Kitchen,Bedsheet,5,3765.01,0.05,17883.8,3076.15,South,COD,Corporate,0.1720076270143929
ORD1954,2025-08-26,CUST1002,Beauty,Face Wash,1,692.44,0.2,553.95,104.6,South,Debit Card,Consumer,0.1888257062911814
ORD1426,2025-08-26,CUST1105,Sports,Yoga Mat,5,1271.14,0.0,6355.69,963.35,West,Wallet,Consumer,0.1515728426024554
ORD1034,2025-08-26,CUST1114,Home & Kitchen,Mixer,2,2529.18,0.0,5058.36,564.58,West,Wallet,Home Office,0.1116132501443155
ORD1712,2025-08-26,CUST1233,Beauty,Perfume,2,1326.24,0.05,2519.86,734.71,West,Credit Card,Home Office,0.2915677855118935
ORD1001,2025-08-27,CUST1184,Electronics,Smartwatch,3,21907.89,0.0,65723.66,5548.64,West,COD,Home Office,0.0844237828508028
ORD1776,2025-08-27,CUST1025,Fashion,Jeans,2,3105.06,0.1,5589.11,1229.94,East,UPI,Consumer,0.2200600811220391
ORD1009,2025-08-27,CUST1023,Home & Kitchen,Bedsheet,3,4520.25,0.1,12204.66,2081.11,East,Debit Card,Home Office,0.1705176547318811
ORD1592,2025-08-27,CUST1132,Sports,Yoga Mat,2,2289.56,0.0,4579.12,543.73,East,Credit Card,Consumer,0.1187411555058614
ORD1044,2025-08-27,CUST1134,Sports,Football,3,3209.39,0.05,9146.75,1871.75,West,UPI,Consumer,0.2046355262798261
ORD1992,2025-08-27,CUST1144,Electronics,Laptop,1,8860.66,0.15,7531.56,1308.36,South,Credit Card,Consumer,0.1737169988687602
ORD1701,2025-08-28,CUST1230,Home & Kitchen,Table Lamp,5,4884.88,0.05,23203.2,3518.35,West,Debit Card,Home Office,0.151632102468625
ORD1658,2025-08-28,CUST1057,Beauty,Moisturizer,3,1519.2,0.0,4557.61,829.2,East,COD,Consumer,0.1819374628368816
ORD2120,2025-08-28,CUST1086,Sports,Yoga Mat,1,2958.53,0.1,2662.68,506.35,West,Debit Card,Home Office,0.1901655474935028
ORD1414,2025-08-28,CUST1159,Beauty,Perfume,3,750.53,0.1,2026.43,460.06,South,Wallet,Consumer,0.2270298011774401
ORD1754,2025-08-28,CUST1154,Sports,Football,5,3936.06,0.05,18696.27,2385.13,West,Credit Card,Corporate,0.1275725051039592
ORD1391,2025-08-28,CUST1166,Sports,Cricket Bat,1,1945.25,0.15,1653.46,232.98,West,Credit Card,Home Office,0.1409045274757175
ORD1790,2025-08-28,CUST1174,Fashion,Sneakers,2,2428.26,0.0,4856.52,810.05,West,Wallet,Consumer,0.1667963891840247
ORD1160,2025-08-28,CUST1184,Fashion,Jeans,2,2360.74,0.1,4249.33,1130.36,South,Credit Card,Home Office,0.2660089943591107
ORD1227,2025-08-29,CUST1025,Fashion,Sneakers,3,1217.01,0.05,3468.49,624.57,West,Credit Card,Corporate,0.1800697133334679
ORD1409,2025-08-29,CUST1057,Electronics,Smartwatch,2,20154.39,0.05,38293.35,5969.44,East,UPI,Consumer,0.1558871187817205
ORD1594,2025-08-29,CUST1059,Electronics,Laptop,5,26031.22,0.05,123648.32,15480.41,West,UPI,Consumer,0.1251970912342359
ORD1986,2025-08-29,CUST1052,Home & Kitchen,Bedsheet,3,4953.89,0.05,14118.6,1974.65,West,UPI,Consumer,0.1398616010085986
ORD1449,2025-08-29,CUST1121,Beauty,Face Wash,5,1799.63,0.05,8548.26,2804.67,South,Wallet,Corporate,0.3280983498396165
ORD1580,2025-08-29,CUST1187,Home & Kitchen,Table Lamp,5,2029.8,0.05,9641.57,1219.75,West,Debit Card,Consumer,0.1265094792653063
ORD1919,2025-08-30,CUST1018,Sports,Running Shoes,2,3116.58,0.1,5609.84,1244.31,West,COD,Home Office,0.221808465125565
ORD1771,2025-08-30,CUST1200,Electronics,Headphones,3,21159.89,0.05,60305.68,8443.81,West,COD,Home Office,0.1400168276023087
ORD1835,2025-08-30,CUST1175,Fashion,Sneakers,2,2804.81,0.0,5609.62,968.34,East,Credit Card,Home Office,0.1726213183780719
ORD1380,2025-08-30,CUST1187,Sports,Football,1,2670.32,0.05,2536.81,408.39,South,Credit Card,Consumer,0.1609856473287317
ORD1357,2025-08-31,CUST1122,Electronics,Headphones,2,12827.95,0.1,23090.31,2967.45,West,Debit Card,Consumer,0.1285149484783876
ORD1737,2025-08-31,CUST1014,Electronics,Smartwatch,3,19977.85,0.1,53940.2,8762.74,East,Wallet,Home Office,0.1624528644684298
ORD2025,2025-08-31,CUST1183,Electronics,Smartphone,3,21289.4,0.05,60674.78,8897.51,South,Debit Card,Consumer,0.1466426413082997
ORD1008,2025-08-31,CUST1196,Beauty,Moisturizer,2,1145.77,0.1,2062.38,433.86,East,Credit Card,Consumer,0.2103686032641899
ORD1827,2025-08-31,CUST1229,Fashion,T-Shirt,3,1463.09,0.05,4169.82,592.38,East,Credit Card,Consumer,0.1420636862022821
ORD1704,2025-09-01,CUST1146,Sports,Football,5,4313.51,0.0,21567.53,3524.0,West,Wallet,Consumer,0.1633937683174661
ORD1482,2025-09-01,CUST1222,Sports,Football,4,3331.11,0.1,11992.01,1766.22,East,Credit Card,Consumer,0.1472830659747615
ORD2092,2025-09-01,CUST1060,Sports,Running Shoes,2,1453.8,0.15,2471.45,293.38,East,UPI,Corporate,0.118707641263226
ORD1346,2025-09-01,CUST1189,Home & Kitchen,Table Lamp,4,1696.59,0.0,6786.35,1497.9,South,Wallet,Consumer,0.2207224796834823
ORD1733,2025-09-01,CUST1156,Home & Kitchen,Mixer,3,2834.38,0.0,8503.15,902.91,South,UPI,Corporate,0.106185354839089
ORD1265,2025-09-02,CUST1036,Home & Kitchen,Mixer,4,1849.29,0.05,7027.31,1067.97,South,Credit Card,Corporate,0.1519742262686575
ORD1738,2025-09-02,CUST1072,Beauty,Moisturizer,5,624.94,0.05,2968.47,528.44,South,Credit Card,Corporate,0.1780176319787635
ORD1076,2025-09-02,CUST1015,Beauty,Shampoo,4,1023.92,0.1,3686.12,896.44,West,Wallet,Home Office,0.2431933849142187
ORD1691,2025-09-03,CUST1174,Electronics,Smartwatch,3,23015.53,0.1,62141.93,8230.61,South,UPI,Home Office,0.1324485737729742
ORD1495,2025-09-04,CUST1153,Home & Kitchen,Bedsheet,5,4730.95,0.1,21289.27,2190.41,South,Credit Card,Corporate,0.1028879806588013
ORD1795,2025-09-05,CUST1034,Beauty,Face Wash,4,751.56,0.1,2705.61,594.16,South,Debit Card,Consumer,0.2196029730818558
ORD1553,2025-09-05,CUST1080,Electronics,Smartphone,3,18470.89,0.05,52642.04,5325.07,North,Credit Card,Consumer,0.1011562241888802
ORD1341,2025-09-05,CUST1021,Fashion,Sneakers,4,1089.83,0.0,4359.33,817.67,South,Wallet,Corporate,0.1875678143200904
ORD1089,2025-09-05,CUST1160,Sports,Cricket Bat,1,3470.33,0.15,2949.78,713.39,South,Credit Card,Home Office,0.2418451545538989
ORD1609,2025-09-06,CUST1136,Home & Kitchen,Mixer,4,4846.96,0.2,15510.26,2537.88,West,COD,Consumer,0.1636258837698401
ORD1585,2025-09-06,CUST1227,Sports,Running Shoes,4,1319.82,0.05,5015.32,1045.02,West,Debit Card,Corporate,0.2083655678999545
ORD1602,2025-09-06,CUST1138,Beauty,Moisturizer,5,1557.2,0.05,7396.72,1578.42,North,Wallet,Corporate,0.2133945857082599
ORD1861,2025-09-06,CUST1121,Beauty,Moisturizer,3,599.97,0.1,1619.92,387.58,North,Credit Card,Corporate,0.2392587288261148
ORD2034,2025-09-07,CUST1051,Sports,Football,3,3950.81,0.0,11852.43,2490.36,South,UPI,Home Office,0.2101138753825165
ORD1621,2025-09-08,CUST1170,Beauty,Shampoo,1,586.09,0.05,556.78,132.26,South,UPI,Consumer,0.2375444520277309
ORD1760,2025-09-08,CUST1050,Sports,Running Shoes,3,3804.84,0.2,9131.61,1215.24,North,Wallet,Consumer,0.1330805849132847
ORD1529,2025-09-08,CUST1053,Beauty,Face Wash,3,655.29,0.05,1867.57,331.41,East,Credit Card,Consumer,0.1774551957891806
ORD1718,2025-09-09,CUST1171,Fashion,Jeans,3,1476.91,0.05,4209.21,688.29,North,UPI,Corporate,0.1635199954385739
ORD2001,2025-09-09,CUST1055,Home & Kitchen,Table Lamp,4,2238.6,0.0,8954.41,1746.44,South,Credit Card,Home Office,0.195036858933196
ORD2086,2025-09-09,CUST1051,Beauty,Moisturizer,5,1058.57,0.2,4234.3,840.91,West,Credit Card,Corporate,0.1985948090593486
ORD1416,2025-09-09,CUST1107,Electronics,Headphones,1,25941.89,0.0,25941.89,3085.72,West,Credit Card,Home Office,0.1189473858689555
ORD1267,2025-09-09,CUST1136,Fashion,Jacket,3,1359.51,0.1,3670.68,723.04,North,Credit Card,Corporate,0.1969771268538799
ORD2039,2025-09-09,CUST1087,Sports,Yoga Mat,4,2966.54,0.05,11272.85,1841.69,North,COD,Corporate,0.1633739471384787
ORD1443,2025-09-11,CUST1141,Home & Kitchen,Cookware Set,1,2986.75,0.05,2837.41,392.1,North,Wallet,Home Office,0.1381894051265062
ORD2134,2025-09-11,CUST1067,Sports,Cricket Bat,4,3237.52,0.0,12950.1,1850.25,West,Wallet,Home Office,0.1428753445919336
ORD1504,2025-09-12,CUST1082,Fashion,Sneakers,4,1046.36,0.0,4185.46,840.83,North,UPI,Corporate,0.2008930917987509
ORD1711,2025-09-12,CUST1104,Fashion,T-Shirt,4,2602.15,0.0,10408.61,2014.59,West,COD,Corporate,0.1935503395746406
ORD1324,2025-09-12,CUST1147,Fashion,Jacket,1,2597.71,0.05,2467.83,440.32,West,Credit Card,Home Office,0.1784239595109873
ORD2163,2025-09-12,CUST1114,Beauty,Shampoo,4,1567.94,0.1,5644.59,1535.62,West,Debit Card,Home Office,0.2720516459122806
ORD1143,2025-09-13,CUST1083,Home & Kitchen,Cookware Set,5,3284.18,0.15,13957.77,2424.59,East,Credit Card,Home Office,0.1737089807325955
ORD1560,2025-09-13,CUST1113,Fashion,Jacket,1,1264.63,0.1,1138.17,175.65,South,UPI,Home Office,0.1543266823058066
ORD1167,2025-09-13,CUST1050,Electronics,Smartwatch,1,10383.46,0.1,9345.12,823.89,North,Wallet,Home Office,0.0881625918126251
ORD1874,2025-09-13,CUST1162,Sports,Football,5,3127.69,0.05,14856.55,3439.79,East,Wallet,Home Office,0.2315335660028741
ORD1523,2025-09-14,CUST1102,Fashion,Sneakers,1,1627.79,0.05,1546.4,273.27,South,Debit Card,Home Office,0.1767136575271598
ORD1066,2025-09-14,CUST1164,Home & Kitchen,Bedsheet,3,2792.42,0.1,7539.55,1411.67,East,UPI,Corporate,0.1872353124523346
ORD2044,2025-09-14,CUST1210,Fashion,T-Shirt,4,2396.6,0.05,9107.08,1596.95,East,COD,Home Office,0.1753525828256697
ORD1666,2025-09-14,CUST1059,Beauty,Moisturizer,2,1241.95,0.0,2483.9,450.64,South,COD,Consumer,0.1814243729618744
ORD1470,2025-09-15,CUST1058,Electronics,Headphones,4,19825.1,0.0,79300.41,7691.3,West,Credit Card,Home Office,0.0969894102691272
ORD1303,2025-09-16,CUST1225,Electronics,Headphones,2,20938.27,0.05,39782.72,3671.36,West,Credit Card,Home Office,0.0922852937154623
ORD1060,2025-09-17,CUST1153,Fashion,T-Shirt,4,1121.89,0.1,4038.81,794.09,West,Credit Card,Home Office,0.1966148444715151
ORD1572,2025-09-18,CUST1088,Home & Kitchen,Cookware Set,2,1622.03,0.0,3244.06,587.4,West,UPI,Corporate,0.1810694006892597
ORD2118,2025-09-18,CUST1171,Electronics,Laptop,4,21677.89,0.1,78040.41,9730.96,West,COD,Consumer,0.1246912977520235
ORD1979,2025-09-18,CUST1209,Beauty,Moisturizer,5,783.15,0.0,3915.77,737.26,West,COD,Corporate,0.1882796997780768
ORD1431,2025-09-18,CUST1071,Sports,Yoga Mat,5,1613.69,0.1,7261.61,1409.49,South,Wallet,Corporate,0.1941015835331283
ORD1782,2025-09-18,CUST1078,Electronics,Smartphone,2,12525.27,0.1,22545.49,1495.75,South,Credit Card,Corporate,0.0663436456692668
ORD1943,2025-09-18,CUST1155,Fashion,Jeans,3,2851.06,0.1,7697.87,1295.96,West,Debit Card,Consumer,0.1683530638994942
ORD2043,2025-09-19,CUST1230,Home & Kitchen,Cookware Set,1,1987.22,0.05,1887.86,285.4,East,Credit Card,Corporate,0.1511764643564671
ORD1333,2025-09-19,CUST1196,Home & Kitchen,Table Lamp,2,5195.35,0.15,8832.1,1197.91,North,COD,Home Office,0.1356313900431381
ORD1532,2025-09-19,CUST1213,Electronics,Headphones,5,12871.35,0.1,57921.06,4852.93,South,UPI,Corporate,0.0837852414993786
ORD1396,2025-09-19,CUST1154,Beauty,Face Wash,1,907.25,0.0,907.25,249.64,West,UPI,Consumer,0.2751612014329016
ORD1278,2025-09-19,CUST1091,Fashion,Jeans,4,3053.35,0.1,10992.05,2170.13,South,UPI,Home Office,0.1974272314991289
ORD2070,2025-09-19,CUST1138,Fashion,Sneakers,2,2665.09,0.05,5063.66,913.83,West,Wallet,Home Office,0.180468277885956
ORD1379,2025-09-20,CUST1135,Electronics,Smartwatch,2,16640.1,0.15,28288.17,5142.38,South,COD,Consumer,0.1817855308420445
ORD1466,2025-09-20,CUST1125,Beauty,Moisturizer,4,1609.12,0.1,5792.82,1380.88,East,Debit Card,Home Office,0.2383778539640451
ORD1922,2025-09-21,CUST1175,Fashion,Jeans,2,2548.38,0.1,4587.08,768.87,East,Wallet,Corporate,0.1676164357281756
ORD1997,2025-09-21,CUST1144,Sports,Football,3,1334.08,0.1,3602.0,459.13,East,UPI,Corporate,0.1274652970571904
ORD2200,2025-09-21,CUST1191,Home & Kitchen,Table Lamp,2,4758.88,0.0,9517.76,931.67,East,Credit Card,Corporate,0.0978875281578858
ORD1049,2025-09-21,CUST1183,Beauty,Face Wash,1,1092.56,0.1,983.31,244.33,East,Credit Card,Home Office,0.2484770825070425
ORD1047,2025-09-21,CUST1002,Electronics,Laptop,3,20300.08,0.0,60900.24,10379.59,North,Debit Card,Corporate,0.1704359457368312
ORD1673,2025-09-22,CUST1246,Home & Kitchen,Mixer,1,2132.92,0.15,1812.98,261.72,South,COD,Consumer,0.1443590111308453
ORD1366,2025-09-22,CUST1021,Fashion,T-Shirt,1,3124.63,0.1,2812.17,643.9,West,Debit Card,Home Office,0.2289690879285391
ORD1749,2025-09-22,CUST1129,Fashion,Jeans,1,1162.13,0.0,1162.13,178.98,South,Credit Card,Consumer,0.1540103086573791
ORD1556,2025-09-22,CUST1175,Sports,Cricket Bat,5,2751.69,0.15,11694.69,2296.98,North,COD,Consumer,0.1964122178527177
ORD1852,2025-09-22,CUST1053,Electronics,Smartphone,1,20952.12,0.0,20952.12,2900.61,West,Credit Card,Home Office,0.1384399287518399
ORD1312,2025-09-22,CUST1216,Fashion,T-Shirt,5,3011.98,0.0,15059.92,2549.43,North,Wallet,Consumer,0.1692857598181132
ORD1924,2025-09-22,CUST1179,Beauty,Moisturizer,5,1715.27,0.1,7718.73,2118.72,East,Credit Card,Consumer,0.2744907517169275
ORD2187,2025-09-22,CUST1004,Fashion,Sneakers,5,1838.45,0.1,8273.03,1601.28,South,UPI,Corporate,0.1935542358724675
ORD1606,2025-09-22,CUST1176,Beauty,Perfume,2,1846.99,0.0,3693.98,778.05,North,Wallet,Home Office,0.2106264787573294
ORD1263,2025-09-23,CUST1165,Fashion,T-Shirt,3,2766.63,0.0,8299.9,1960.0,West,Credit Card,Consumer,0.2361474234629333
ORD1624,2025-09-23,CUST1100,Fashion,Jeans,3,2607.98,0.05,7432.73,1672.98,West,Credit Card,Corporate,0.225082843046902
ORD1022,2025-09-23,CUST1027,Beauty,Perfume,2,1749.14,0.0,3498.27,651.45,West,UPI,Corporate,0.1862206176195662
ORD1306,2025-09-24,CUST1190,Electronics,Smartwatch,2,17438.48,0.05,33133.1,5506.14,West,UPI,Consumer,0.1661824580253583
ORD1593,2025-09-24,CUST1217,Beauty,Moisturizer,3,971.87,0.2,2332.48,541.92,South,UPI,Corporate,0.2323363973110165
ORD1974,2025-09-24,CUST1243,Sports,Running Shoes,1,2580.57,0.05,2451.55,469.22,South,Debit Card,Consumer,0.1913972792722971
ORD1275,2025-09-24,CUST1041,Electronics,Smartwatch,3,13224.95,0.1,35707.35,2975.44,West,Debit Card,Consumer,0.0833285023951651
ORD1352,2025-09-24,CUST1167,Sports,Football,1,3866.74,0.2,3093.39,576.74,West,Credit Card,Home Office,0.1864427052521667
ORD1601,2025-09-25,CUST1008,Sports,Cricket Bat,1,3642.01,0.15,3095.71,651.56,South,Debit Card,Consumer,0.2104719111286263
ORD1408,2025-09-25,CUST1005,Electronics,Smartphone,2,27187.47,0.15,46218.7,9188.95,South,UPI,Home Office,0.1988145490894378
ORD1977,2025-09-26,CUST1144,Electronics,Laptop,3,10675.65,0.0,32026.94,3616.02,North,Wallet,Home Office,0.1129055726210496
ORD1927,2025-09-26,CUST1206,Sports,Yoga Mat,4,2026.18,0.2,6483.77,1340.64,South,UPI,Home Office,0.2067685929636615
ORD1780,2025-09-26,CUST1084,Beauty,Perfume,3,1630.67,0.1,4402.8,973.6,East,Credit Card,Consumer,0.221132006904697
ORD1313,2025-09-26,CUST1008,Home & Kitchen,Table Lamp,2,3216.04,0.1,5788.87,1260.46,East,Debit Card,Home Office,0.2177385223713782
ORD1936,2025-09-27,CUST1232,Electronics,Smartwatch,2,21171.48,0.0,42342.96,5722.25,West,UPI,Home Office,0.1351405286734796
ORD1724,2025-09-27,CUST1068,Sports,Cricket Bat,3,3806.08,0.05,10847.32,1595.41,West,COD,Corporate,0.147078725436329
ORD1051,2025-09-27,CUST1154,Home & Kitchen,Cookware Set,2,3704.02,0.15,6296.84,989.11,West,Debit Card,Consumer,0.1570803768239307
ORD1215,2025-09-27,CUST1221,Home & Kitchen,Cookware Set,5,1591.58,0.1,7162.1,519.28,North,UPI,Consumer,0.0725038745619301
ORD1086,2025-09-27,CUST1013,Sports,Yoga Mat,2,1982.37,0.1,3568.26,551.57,West,Debit Card,Consumer,0.1545767404841575
ORD2138,2025-09-27,CUST1219,Beauty,Moisturizer,5,942.22,0.0,4711.1,1332.94,South,UPI,Consumer,0.2829360446604826
ORD1968,2025-09-28,CUST1022,Beauty,Shampoo,1,748.89,0.0,748.89,175.72,East,UPI,Home Office,0.23464060142344
ORD1279,2025-09-28,CUST1075,Home & Kitchen,Cookware Set,1,2052.16,0.0,2052.16,334.14,South,Wallet,Home Office,0.1628235615156713
ORD1026,2025-09-30,CUST1235,Electronics,Headphones,1,12871.22,0.0,12871.22,2449.76,North,Wallet,Consumer,0.1903285003286402
ORD2186,2025-09-30,CUST1187,Sports,Running Shoes,4,1281.55,0.05,4869.88,1038.58,South,COD,Corporate,0.2132660353027179
ORD2046,2025-09-30,CUST1005,Home & Kitchen,Mixer,2,2284.44,0.1,4111.99,508.87,South,Wallet,Consumer,0.1237527328617044
ORD1985,2025-10-01,CUST1182,Electronics,Smartwatch,3,12287.13,0.1,33175.25,5546.53,East,UPI,Consumer,0.1671887928500915
ORD1465,2025-10-01,CUST1097,Fashion,Sneakers,4,3057.17,0.05,11617.25,2590.57,South,UPI,Corporate,0.2229933934450924
ORD1817,2025-10-02,CUST1100,Beauty,Face Wash,1,1385.03,0.1,1246.52,284.06,North,COD,Home Office,0.227882424670282
ORD2160,2025-10-02,CUST1232,Beauty,Shampoo,3,1847.12,0.05,5264.29,1156.8,South,Wallet,Corporate,0.2197447329079515
ORD1287,2025-10-02,CUST1243,Fashion,T-Shirt,2,1092.75,0.05,2076.22,388.15,South,Credit Card,Home Office,0.1869503231834776
ORD2088,2025-10-03,CUST1009,Fashion,Jacket,2,1955.81,0.15,3324.87,907.65,South,Debit Card,Corporate,0.2729881168286279
ORD2083,2025-10-03,CUST1224,Beauty,Shampoo,4,877.54,0.0,3510.16,723.7,East,UPI,Corporate,0.2061729379857328
ORD1496,2025-10-04,CUST1227,Beauty,Face Wash,2,1297.05,0.1,2334.7,481.52,West,COD,Home Office,0.2062449136934081
ORD1499,2025-10-04,CUST1071,Beauty,Perfume,3,1153.28,0.05,3286.83,738.85,West,Credit Card,Consumer,0.2247910600791644
ORD1377,2025-10-04,CUST1153,Fashion,Jacket,4,2562.58,0.05,9737.81,2650.79,East,UPI,Consumer,0.2722162375318475
ORD1765,2025-10-04,CUST1057,Fashion,T-Shirt,2,2811.98,0.0,5623.97,1511.3,West,UPI,Home Office,0.2687247620453167
ORD1867,2025-10-04,CUST1226,Sports,Yoga Mat,2,4244.44,0.05,8064.44,1694.66,South,Credit Card,Consumer,0.2101398237199359
ORD1862,2025-10-04,CUST1218,Fashion,Sneakers,5,2768.52,0.2,11074.08,1895.44,South,Wallet,Consumer,0.1711600421886062
ORD2107,2025-10-04,CUST1075,Home & Kitchen,Table Lamp,2,3761.88,0.15,6395.19,805.33,East,UPI,Consumer,0.1259274548527878
ORD1269,2025-10-05,CUST1192,Fashion,Sneakers,1,1590.87,0.05,1511.33,281.06,North,Wallet,Consumer,0.1859686501293562
ORD1423,2025-10-05,CUST1235,Beauty,Moisturizer,2,769.39,0.0,1538.77,403.99,South,COD,Consumer,0.2625408605574582
ORD2066,2025-10-06,CUST1083,Fashion,Sneakers,2,2503.91,0.0,5007.82,868.03,East,Credit Card,Home Office,0.1733349042098158
ORD1050,2025-10-06,CUST1092,Sports,Running Shoes,4,2228.48,0.0,8913.9,1634.98,North,UPI,Home Office,0.1834191543544352
ORD1468,2025-10-07,CUST1218,Home & Kitchen,Table Lamp,4,1997.18,0.05,7589.27,1155.38,East,Wallet,Corporate,0.1522386211058507
ORD1029,2025-10-07,CUST1207,Sports,Yoga Mat,3,3736.7,0.1,10089.1,1246.77,North,UPI,Corporate,0.1235759383889544
ORD1984,2025-10-08,CUST1064,Sports,Cricket Bat,2,2249.62,0.1,4049.32,576.83,East,Wallet,Consumer,0.1424510782057234
ORD2062,2025-10-08,CUST1237,Sports,Yoga Mat,5,4177.2,0.1,18797.38,2604.46,North,Credit Card,Consumer,0.1385544155621687
ORD1401,2025-10-08,CUST1088,Sports,Yoga Mat,5,2264.58,0.0,11322.9,1794.86,North,COD,Corporate,0.1585159278983299
ORD2071,2025-10-08,CUST1142,Beauty,Perfume,5,1301.82,0.05,6183.65,1094.5,East,Wallet,Consumer,0.1769990216134483
ORD1869,2025-10-08,CUST1009,Fashion,Sneakers,1,1405.36,0.0,1405.36,230.81,South,Debit Card,Home Office,0.1642354983776399
ORD1751,2025-10-08,CUST1033,Sports,Cricket Bat,3,2598.58,0.0,7795.74,1345.73,North,Debit Card,Home Office,0.1726237663133968
ORD1113,2025-10-09,CUST1067,Sports,Cricket Bat,5,3362.35,0.0,16811.76,2187.55,South,UPI,Home Office,0.1301202253660533
ORD2191,2025-10-09,CUST1069,Fashion,Sneakers,4,2486.71,0.0,9946.83,1789.61,North,COD,Corporate,0.1799176219961535
ORD1236,2025-10-10,CUST1221,Home & Kitchen,Mixer,3,4033.1,0.1,10889.37,1083.83,East,Debit Card,Corporate,0.0995310105175965
ORD2180,2025-10-10,CUST1077,Electronics,Smartphone,5,25517.33,0.1,114827.99,15252.88,North,UPI,Home Office,0.1328324217814837
ORD2123,2025-10-10,CUST1247,Sports,Running Shoes,1,3354.55,0.0,3354.55,459.51,South,Wallet,Corporate,0.1369811152017409
ORD2075,2025-10-10,CUST1059,Beauty,Perfume,1,1780.24,0.0,1780.24,494.48,West,UPI,Consumer,0.2777603019817553
ORD1904,2025-10-10,CUST1139,Home & Kitchen,Bedsheet,1,2183.69,0.05,2074.51,278.23,North,Credit Card,Corporate,0.1341184183252912
ORD2154,2025-10-11,CUST1034,Beauty,Moisturizer,1,1342.85,0.1,1208.57,352.34,East,Debit Card,Consumer,0.2915346235633848
ORD1140,2025-10-12,CUST1062,Electronics,Smartphone,4,21323.41,0.0,85293.65,10270.65,West,COD,Consumer,0.1204151774487315
ORD1773,2025-10-12,CUST1063,Sports,Yoga Mat,1,3466.94,0.1,3120.25,555.73,East,Credit Card,Corporate,0.1781043185642176
ORD2055,2025-10-13,CUST1194,Electronics,Headphones,1,20432.61,0.05,19410.98,3103.79,North,Credit Card,Consumer,0.1598986759040501
ORD1406,2025-10-13,CUST1124,Beauty,Face Wash,5,1354.9,0.0,6774.49,1866.44,East,Debit Card,Consumer,0.2755100383940341
ORD1410,2025-10-13,CUST1080,Beauty,Shampoo,3,810.94,0.05,2311.19,593.98,West,COD,Home Office,0.2570018042653352
ORD1281,2025-10-13,CUST1065,Sports,Yoga Mat,1,1303.5,0.15,1107.98,180.76,East,UPI,Home Office,0.1631437390566616
ORD2171,2025-10-14,CUST1096,Fashion,Sneakers,1,3190.91,0.15,2712.28,598.51,West,Wallet,Corporate,0.2206667453212795
ORD2162,2025-10-14,CUST1003,Fashion,T-Shirt,3,2587.32,0.0,7761.97,1948.27,East,Wallet,Corporate,0.2510020007807296
ORD1635,2025-10-15,CUST1138,Sports,Cricket Bat,1,1512.31,0.05,1436.7,272.75,South,Credit Card,Corporate,0.1898447831836848
ORD2030,2025-10-15,CUST1136,Sports,Cricket Bat,1,3245.42,0.05,3083.15,458.36,East,Debit Card,Home Office,0.1486661369054376
ORD1574,2025-10-15,CUST1100,Sports,Running Shoes,4,3798.66,0.1,13675.16,3890.39,West,COD,Consumer,0.2844858853571
ORD1015,2025-10-15,CUST1177,Fashion,Sneakers,3,1223.27,0.15,3119.33,653.22,North,Credit Card,Home Office,0.2094103541465635
ORD1642,2025-10-15,CUST1149,Home & Kitchen,Table Lamp,1,2727.58,0.1,2454.82,508.82,West,UPI,Consumer,0.2072738530727303
ORD1866,2025-10-15,CUST1045,Home & Kitchen,Table Lamp,4,4470.61,0.0,17882.45,2171.11,North,COD,Home Office,0.1214100976096675
ORD1187,2025-10-16,CUST1032,Fashion,Jeans,1,3323.78,0.0,3323.78,743.19,South,COD,Corporate,0.2235978313847487
ORD1619,2025-10-16,CUST1073,Beauty,Shampoo,5,681.72,0.1,3067.75,602.16,West,COD,Home Office,0.1962871811588297
ORD1596,2025-10-16,CUST1217,Beauty,Moisturizer,2,909.87,0.1,1637.76,320.64,North,COD,Consumer,0.1957796014067995
ORD1210,2025-10-17,CUST1249,Fashion,T-Shirt,4,3102.45,0.15,10548.32,2208.79,West,UPI,Corporate,0.2093973258300848
ORD1460,2025-10-17,CUST1198,Electronics,Smartphone,3,8232.97,0.05,23463.97,3031.08,South,UPI,Home Office,0.1291801856207624
ORD2103,2025-10-17,CUST1249,Home & Kitchen,Bedsheet,3,2644.21,0.0,7932.63,1683.55,East,COD,Consumer,0.2122310003113721
ORD1502,2025-10-17,CUST1177,Sports,Football,3,1501.04,0.1,4052.8,413.97,South,COD,Consumer,0.1021441966048164
ORD2051,2025-10-18,CUST1239,Beauty,Perfume,5,1800.3,0.0,9001.5,2391.88,East,Wallet,Consumer,0.2657201577514859
ORD1393,2025-10-18,CUST1164,Home & Kitchen,Table Lamp,3,2179.55,0.0,6538.64,829.03,South,Wallet,Home Office,0.1267893629256236
